id,code,name,description,credits,school_id,created_at,updated_at
1b7332f4-66cc-4042-8225-45c9773b879b,BT191,Introduction to Decision,A foundational course in introduction to decision offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
e545a213-486e-4d22-91b6-15beb9dfb34f,BT192,Introduction to Various,A foundational course in introduction to various offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
7cc00744-0176-4d79-9e3f-e4620d576243,BT193,Introduction to Analysis,A foundational course in introduction to analysis offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
93323d76-9afd-4a1d-9e64-56bfa64b081e,BT194,Introduction to Four,A foundational course in introduction to four offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
b9f067ff-4cf0-4377-97b0-66e3d7b1b32b,BT195,Introduction to Worker,A foundational course in introduction to worker offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
7532310d-5232-4e3f-99b5-1a220eba44a6,BT196,Introduction to Force,A foundational course in introduction to force offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
5d9ed141-3c77-4f93-ba7d-2a3b6412870f,BT197,Introduction to Myself,A foundational course in introduction to myself offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
c2f6f939-0ac3-434c-99e7-0b6960e53d19,BT198,Introduction to Information,A foundational course in introduction to information offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
297b7a58-cd13-4df9-b550-ba1b5ff3c563,BT199,Introduction to Teacher,A foundational course in introduction to teacher offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
d97faaf0-3e7f-4c4c-8832-f942496c4b0d,BT200,Introduction to Of,A foundational course in introduction to of offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
2534510c-9761-4c5d-96fd-886b3a1c7a79,BT201,Introduction to Material,A foundational course in introduction to material offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
060bf8ae-f9e3-42ae-8f8e-9514860601df,BT202,Introduction to Environment,A foundational course in introduction to environment offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
d70f171d-98e3-4865-9788-8ebd6a426a3b,BT203,Introduction to Although,A foundational course in introduction to although offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
df23680f-81f0-4b8a-8b4f-efd0b20c99da,BT204,Introduction to Some,A foundational course in introduction to some offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
1be7bef7-a748-4798-986e-470f99eea791,BT205,Introduction to Radio,A foundational course in introduction to radio offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
8fbcad3e-d23f-4d06-a526-8a74261acae0,BT206,Introduction to Cut,A foundational course in introduction to cut offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
934352a1-92f4-41d0-ae8a-77b6fabe39e2,BT207,Introduction to Feeling,A foundational course in introduction to feeling offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
64c17742-ce8f-4896-828c-939e0e81544e,BT208,Introduction to Heavy,A foundational course in introduction to heavy offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
5fdb8ea4-1826-47ab-b70e-a4f4b8e71bdc,BT209,Introduction to Training,A foundational course in introduction to training offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
3c6a6c11-2023-4074-a149-7530694ac5b1,BT210,Introduction to Statement,A foundational course in introduction to statement offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
a8e626ce-16fa-41a0-9d95-d21134a1bbf7,BT211,Introduction to Anyone,A foundational course in introduction to anyone offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
7cce3729-1262-4485-bbc4-71c31f5f0460,BT212,Introduction to Tree,A foundational course in introduction to tree offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
6b69644c-2d02-49fe-aed7-b0188bd56251,BT213,Introduction to Reality,A foundational course in introduction to reality offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
44d77982-9793-42f3-805f-28cbd7512bfb,BT214,Introduction to Glass,A foundational course in introduction to glass offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
453b1f22-c620-4eb0-a901-3c67013cb5d6,BT215,Introduction to Explain,A foundational course in introduction to explain offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
d9cacd78-f464-49cc-b135-3eed57ace059,BT216,Introduction to Capital,A foundational course in introduction to capital offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
49e89cf7-dbc6-4d35-83bc-4d439bd68c09,BT217,Introduction to Successful,A foundational course in introduction to successful offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
6a9e81b6-b12b-486d-99c4-ee74d23dd634,BT218,Introduction to Hold,A foundational course in introduction to hold offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
997f625d-faba-40dd-ad26-e3010103ccaf,BT219,Introduction to Leave,A foundational course in introduction to leave offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
01ea64a3-b63e-4a27-a673-22f17c12989d,BT220,Introduction to Visit,A foundational course in introduction to visit offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
c047a9ef-98df-4968-ab2b-885aa41e757a,BT221,Introduction to Instead,A foundational course in introduction to instead offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
d536a2dd-5df9-4bb2-9444-533189ecc734,BT222,Introduction to Six,A foundational course in introduction to six offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
b05ddf42-49b0-4c0e-b1ab-956809f1ed92,BT223,Introduction to Less,A foundational course in introduction to less offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
c8c8ed3d-1cb7-48a2-9f14-375b82f3f95b,BT224,Introduction to Want,A foundational course in introduction to want offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
b979dc91-38d4-49be-a152-7a86216a7235,BT225,Introduction to Imagine,A foundational course in introduction to imagine offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
d38ba942-9586-4755-98de-086dfde919ec,BT226,Introduction to Group,A foundational course in introduction to group offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
484801ba-892a-49ee-9f64-47d1617f12c6,BT227,Introduction to Culture,A foundational course in introduction to culture offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
7877e089-22f9-47f5-9c32-257e1c1835b6,BT228,Introduction to Model,A foundational course in introduction to model offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
56b7a566-ef0d-4a97-ac40-b03c5522cd30,BT229,Introduction to Role,A foundational course in introduction to role offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
6bc101d4-ab60-465c-b2c6-abd21289c77e,BT230,Introduction to Modern,A foundational course in introduction to modern offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
a843a550-ed76-4ab7-be73-d44eafa0bda1,BT231,Introduction to Hold,A foundational course in introduction to hold offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
ea1521ce-84e6-47bc-bf5a-b5135bf8bca3,BT232,Introduction to Window,A foundational course in introduction to window offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
3b02797c-0901-49fc-91f4-37791c205f3a,BT233,Introduction to Subject,A foundational course in introduction to subject offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
0f216529-259c-4320-92f1-2a82b6771970,BT234,Introduction to Natural,A foundational course in introduction to natural offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
96ce532d-4aa0-4a6a-a320-297629026220,BT235,Introduction to Example,A foundational course in introduction to example offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
d0c8a8f0-536c-47ae-84d4-5e5effe4f99a,BT236,Introduction to Suddenly,A foundational course in introduction to suddenly offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
0848016d-894b-4ab3-8944-f25e720ea05f,BT237,Introduction to Beautiful,A foundational course in introduction to beautiful offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
6274884e-a773-4354-8e63-22de0e6696dd,BT238,Introduction to Short,A foundational course in introduction to short offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
57233f51-fcfa-4c63-895e-fc30940a9916,BT239,Introduction to Language,A foundational course in introduction to language offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
d16fc95d-0914-4d0b-b859-db6465e6be43,BT240,Introduction to Bar,A foundational course in introduction to bar offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
01e6b358-6f85-41da-9fa2-a16c2c248a08,BT241,Introduction to Law,A foundational course in introduction to law offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
cde48083-28e2-4c8a-b463-c42815741c29,BT242,Introduction to Play,A foundational course in introduction to play offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
17c7de93-4131-43f9-82e2-3462ca42712a,BT243,Introduction to Test,A foundational course in introduction to test offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
fdad90dd-a6da-4674-9264-6a0d851a7b55,BT244,Introduction to Couple,A foundational course in introduction to couple offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
63a12d90-4481-4973-80c6-619c907c8e37,BT245,Introduction to Offer,A foundational course in introduction to offer offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
9e10b90a-17d6-4f01-8754-377945e887e3,BT246,Introduction to Finally,A foundational course in introduction to finally offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
868dc9ee-e572-4ee8-ba55-ebf62c549a32,BT247,Introduction to Full,A foundational course in introduction to full offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
9840488f-34f3-4c78-9e7f-18f653214960,BT248,Introduction to Board,A foundational course in introduction to board offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
f63c86b8-3be4-4772-842c-a6fbf5556611,BT249,Introduction to Base,A foundational course in introduction to base offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
d3f9b51c-464d-48a9-bef9-8d37cb05e096,BT250,Introduction to Generation,A foundational course in introduction to generation offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
0ab06c1a-d6da-4085-b72b-e6142808e254,BT251,Introduction to Recent,A foundational course in introduction to recent offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
6323b842-dafd-4280-ab6c-85d62d1fbddd,BT252,Introduction to Find,A foundational course in introduction to find offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
6a76167d-bcac-45a9-b11f-a5359a4ebbb7,BT253,Introduction to Follow,A foundational course in introduction to follow offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
2a95d89e-9421-452d-88bb-44071c679200,BT254,Introduction to Like,A foundational course in introduction to like offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
2d5eb9e9-5b4b-485f-a2f3-a39cb61a63df,BT255,Introduction to Player,A foundational course in introduction to player offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
06dbcdab-0505-4f05-bbf0-17c054a84236,BT256,Introduction to Series,A foundational course in introduction to series offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
f5dcff28-a1be-4489-bd3e-e84ba1399841,BT257,Introduction to Last,A foundational course in introduction to last offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
82106a44-2f4c-457d-a2a3-f9dbac739b18,BT258,Introduction to Compare,A foundational course in introduction to compare offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
f99738be-b0f2-4412-b878-d2ab5f5de68c,BT259,Introduction to Road,A foundational course in introduction to road offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
52a2e1ba-5c5c-4932-80ce-55c18a2b77fc,BT260,Introduction to Life,A foundational course in introduction to life offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
40fb9747-f1de-44e6-87d9-97dab86afd78,BT261,Introduction to Have,A foundational course in introduction to have offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
028db10a-755c-4b45-9125-a01a64bafd6d,BT262,Introduction to Likely,A foundational course in introduction to likely offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
59625c35-0390-42c9-9ccd-b8b5007e7aad,BT263,Introduction to And,A foundational course in introduction to and offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
fffd71fc-2c77-44a6-9168-41868e788777,BT264,Introduction to Short,A foundational course in introduction to short offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
0b9be765-070f-452c-9cc4-d41a367d5b9f,BT265,Introduction to True,A foundational course in introduction to true offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
b1c406d7-9793-4e47-bea8-d0dcebedac0b,BT266,Introduction to Which,A foundational course in introduction to which offered by School of Biotechnology.,3,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
1e8fcc79-9680-43cb-b1e6-e34ed750bdf7,BT267,Introduction to Head,A foundational course in introduction to head offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
97caa0a2-57c0-4cf1-b3e2-027b0dd1d9af,BT268,Introduction to Possible,A foundational course in introduction to possible offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
860953d7-28c5-4b6b-941e-cf0bd4c40702,BT269,Introduction to Learn,A foundational course in introduction to learn offered by School of Biotechnology.,2,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
19568654-255f-4435-b95b-b3f7fc1d9c2a,BT270,Introduction to Face,A foundational course in introduction to face offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
4685e78c-7aff-465f-99cb-ad1916c58bd2,BT271,Introduction to Purpose,A foundational course in introduction to purpose offered by School of Biotechnology.,4,89c0cba5-1683-4b4c-a888-f5e68a2fc70b,2025-10-11 13:38:14,2025-10-11 13:38:14
1348c743-39b7-44d0-9d9a-6f379b9e0c64,CE100,Introduction to Strong,A foundational course in introduction to strong offered by School of Civil Engineering.,2,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
9adb5d62-72a4-470a-8f32-63d21219f7d1,CE101,Introduction to Yourself,A foundational course in introduction to yourself offered by School of Civil Engineering.,2,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
cc418b9f-3989-4e7f-a051-a60db747bbc1,CE102,Introduction to Art,A foundational course in introduction to art offered by School of Civil Engineering.,4,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
89a66c16-0d42-4236-b9b6-48ac23ad402f,CE103,Introduction to Bad,A foundational course in introduction to bad offered by School of Civil Engineering.,3,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
3be5887c-4f7e-4146-b572-9cbb184b427c,CE104,Introduction to Remain,A foundational course in introduction to remain offered by School of Civil Engineering.,4,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
94c5fa5c-919e-4e35-93e3-feddecd3b393,CE105,Introduction to Public,A foundational course in introduction to public offered by School of Civil Engineering.,4,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
64ff143a-761f-48f8-8bd7-96755d9a2ff3,CE106,Introduction to Into,A foundational course in introduction to into offered by School of Civil Engineering.,2,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
438dea36-30da-4e48-b57e-a5152aa8e8e3,CE107,Introduction to Himself,A foundational course in introduction to himself offered by School of Civil Engineering.,4,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
3654d7d5-edbd-4a5d-9e15-1e2ca377a7b3,CE108,Introduction to Must,A foundational course in introduction to must offered by School of Civil Engineering.,2,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
6813d940-e296-4276-afd8-905c94117fdb,CE109,Introduction to Suddenly,A foundational course in introduction to suddenly offered by School of Civil Engineering.,3,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
b88f9773-2503-404b-b79b-13f449b704d8,CE110,Introduction to So,A foundational course in introduction to so offered by School of Civil Engineering.,4,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
1496fb29-70f5-4917-b1e3-b32868f2d74f,CE111,Introduction to Respond,A foundational course in introduction to respond offered by School of Civil Engineering.,3,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
b4d874e5-7ed4-4080-84b8-61bc57c4b942,CE112,Introduction to Collection,A foundational course in introduction to collection offered by School of Civil Engineering.,4,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
3d10d18e-b4f3-476a-8f12-f1361ef203de,CE113,Introduction to Allow,A foundational course in introduction to allow offered by School of Civil Engineering.,3,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
d4133e7d-b3f2-469f-af31-c38b9fe09652,CE114,Introduction to Character,A foundational course in introduction to character offered by School of Civil Engineering.,2,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
d4032438-62e2-4270-b252-94b7bc85b407,CE115,Introduction to Time,A foundational course in introduction to time offered by School of Civil Engineering.,4,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
703842fc-4178-4596-8b16-348a88f9f807,CE116,Introduction to Political,A foundational course in introduction to political offered by School of Civil Engineering.,4,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
03c4f1d7-c259-4773-a522-3d04e974c699,CE117,Introduction to Resource,A foundational course in introduction to resource offered by School of Civil Engineering.,3,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
22fb0d61-69e1-4116-b053-64b079e9be8e,CE118,Introduction to Station,A foundational course in introduction to station offered by School of Civil Engineering.,2,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
5ba9735d-9fcd-4dbf-bd3b-c2c45a18bdb8,CE119,Introduction to Left,A foundational course in introduction to left offered by School of Civil Engineering.,3,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
df157fa1-064f-463b-ab65-5e21e8808ab1,CE120,Introduction to Already,A foundational course in introduction to already offered by School of Civil Engineering.,3,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
8baeb161-8cef-4f1b-bb40-5c1a7de9e298,CE121,Introduction to Card,A foundational course in introduction to card offered by School of Civil Engineering.,2,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
70da1d5d-ca49-45b6-bb92-b92b291220db,CE122,Introduction to Audience,A foundational course in introduction to audience offered by School of Civil Engineering.,3,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
a25a2139-c23a-44d5-87a3-f56692edc3c2,CE123,Introduction to Eat,A foundational course in introduction to eat offered by School of Civil Engineering.,3,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
16d77b82-7a1d-4a58-aaa5-d388a086986a,CE124,Introduction to Start,A foundational course in introduction to start offered by School of Civil Engineering.,4,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
1ed12fbc-73f7-4577-9c9f-3196eadf92f8,CE125,Introduction to Quite,A foundational course in introduction to quite offered by School of Civil Engineering.,3,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
c9dad276-5292-4a5a-84b9-2864b2a762b8,CE126,Introduction to Hit,A foundational course in introduction to hit offered by School of Civil Engineering.,4,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
da4092b8-fa29-4000-99e8-818f31dd8946,CE127,Introduction to High,A foundational course in introduction to high offered by School of Civil Engineering.,2,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
eb245640-6e6d-465e-bed1-816cd30bcec7,CE128,Introduction to Identify,A foundational course in introduction to identify offered by School of Civil Engineering.,3,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
760925cc-1796-4a32-8446-a7ddcb223a98,CE129,Introduction to Our,A foundational course in introduction to our offered by School of Civil Engineering.,2,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
a854cf8a-77a3-4be8-89a3-96b77270f8a9,CE130,Introduction to Alone,A foundational course in introduction to alone offered by School of Civil Engineering.,4,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
24ff2f5f-1521-48b2-9263-2f7213d79b46,CE131,Introduction to Point,A foundational course in introduction to point offered by School of Civil Engineering.,4,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
bd96541d-3a63-402c-8f7b-a6c1241a3416,CE132,Introduction to Class,A foundational course in introduction to class offered by School of Civil Engineering.,4,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
f3a1fc18-afcf-48ab-8ba3-0e86dd70a550,CE133,Introduction to Respond,A foundational course in introduction to respond offered by School of Civil Engineering.,3,18c3b73f-dfad-46a2-b66e-e9591778ccda,2025-10-11 13:38:14,2025-10-11 13:38:14
